frame.time_epoch	frame.len	frame.cap_len	frame.interface_id
1619344666.173558759	66	66	1
1619344666.173579724	1414	1414	1
1619344666.173585053	66	66	1
1619344666.173606098	693	693	1
1619344666.173611089	66	66	1
1619344666.173956815	97	97	1
1619344666.174797033	66	66	1
1619344666.345743370	86	86	0
1619344666.345754334	86	86	0
1619344666.344662622	97	97	1
1619344666.344703334	54	54	1
1619344666.346740290	66	66	1
1619344666.346752960	54	54	1
1619344666.351985066	66	66	1
1619344666.351995925	54	54	1
1619344666.601771369	86	86	0
1619344666.601785305	86	86	0
1619344666.857756257	86	86	0
1619344666.857769632	86	86	0
1619344667.113768721	86	86	0
1619344667.113783266	86	86	0
1619344667.369752195	86	86	0
1619344667.369768511	86	86	0
1619344667.625775568	86	86	0
1619344667.625789361	86	86	0
1619344667.881753884	86	86	0
1619344667.881766328	86	86	0
1619344668.137761136	86	86	0
1619344668.137774530	86	86	0
1619344668.393753228	86	86	0
1619344668.393766361	86	86	0
1619344668.649762126	86	86	0
1619344668.649775415	86	86	0
1619344668.905788588	86	86	0
1619344668.905803086	86	86	0
1619344669.161768577	86	86	0
1619344669.161782241	86	86	0
1619344669.417796891	86	86	0
1619344669.417810796	86	86	0
1619344669.673763377	86	86	0
1619344669.673777014	86	86	0
1619344669.929768711	86	86	0
1619344669.929782543	86	86	0
1619344670.185780236	86	86	0
1619344670.185794660	86	86	0
1619344670.441752428	86	86	0
1619344670.441765609	86	86	0
1619344670.697817866	86	86	0
1619344670.697831332	86	86	0
1619344670.953784910	86	86	0
1619344670.953798880	86	86	0
1619344671.209763547	86	86	0
1619344671.209777621	86	86	0
1619344671.465755123	86	86	0
1619344671.465768138	86	86	0
1619344671.721806449	86	86	0
1619344671.721820646	86	86	0
1619344671.977787012	86	86	0
1619344671.977801228	86	86	0
1619344672.233774001	86	86	0
1619344672.233787779	86	86	0
1619344672.489762121	86	86	0
1619344672.489776024	86	86	0
1619344672.745762511	86	86	0
1619344672.745781705	86	86	0
1619344673.001857666	86	86	0
1619344673.001879373	86	86	0
1619344673.220120076	74	74	1
1619344673.232283972	74	74	1
1619344673.232313125	66	66	1
1619344673.242319760	583	583	1
1619344673.257370925	66	66	1
1619344673.258638487	1514	1514	1
1619344673.258655183	66	66	1
1619344673.259523041	1514	1514	1
1619344673.259531933	66	66	1
1619344673.259800614	893	893	1
1619344673.259807751	66	66	1
1619344673.260837017	146	146	1
1619344673.261019897	224	224	1
1619344673.278548159	369	369	1
1619344673.278571017	66	66	1
1619344673.278630962	1514	1514	1
1619344673.278640186	66	66	1
1619344673.278651359	83	83	1
1619344673.278656037	66	66	1
1619344673.278658586	1514	1514	1
1619344673.278663596	66	66	1
1619344673.278666457	1514	1514	1
1619344673.278671466	66	66	1
1619344673.278676577	1514	1514	1
1619344673.278681371	66	66	1
1619344673.278689540	1514	1514	1
1619344673.278694554	66	66	1
1619344673.278697731	755	755	1
1619344673.278701908	66	66	1
1619344673.278704397	1514	1514	1
1619344673.278709212	66	66	1
1619344673.278714183	1514	1514	1
1619344673.278718734	66	66	1
1619344673.278721131	1514	1514	1
1619344673.278725148	66	66	1
1619344673.278727785	1514	1514	1
1619344673.278731993	1514	1514	1
1619344673.278781752	66	66	1
1619344673.288051616	1514	1514	1
1619344673.288474818	1514	1514	1
1619344673.288483250	66	66	1
1619344673.288498929	1514	1514	1
1619344673.288503869	66	66	1
1619344673.288507070	1514	1514	1
1619344673.288511147	66	66	1
1619344673.289183258	1514	1514	1
1619344673.289191071	66	66	1
1619344673.289245975	1514	1514	1
1619344673.289251891	66	66	1
1619344673.289261296	1514	1514	1
1619344673.289265361	66	66	1
1619344673.289267725	1514	1514	1
1619344673.289271298	66	66	1
1619344673.289273583	1514	1514	1
1619344673.289276969	66	66	1
1619344673.289279080	1514	1514	1
1619344673.289282629	66	66	1
1619344673.289288972	1514	1514	1
1619344673.289293009	66	66	1
1619344673.289298417	1514	1514	1
1619344673.289302120	66	66	1
1619344673.289532516	1514	1514	1
1619344673.289539259	66	66	1
1619344673.289796052	1514	1514	1
1619344673.289803392	66	66	1
1619344673.289814442	1514	1514	1
1619344673.289819221	66	66	1
1619344673.289880453	1514	1514	1
1619344673.289886653	66	66	1
1619344673.290010670	1514	1514	1
1619344673.290017452	66	66	1
1619344673.290280373	1514	1514	1
1619344673.290287320	66	66	1
1619344673.291955093	1514	1514	1
1619344673.291962466	66	66	1
1619344673.292624128	1514	1514	1
1619344673.292631623	66	66	1
1619344673.292649610	1514	1514	1
1619344673.292654907	66	66	1
1619344673.292658180	1514	1514	1
1619344673.292680806	1514	1514	1
1619344673.292685484	1514	1514	1
1619344673.292699615	66	66	1
1619344673.299970746	1514	1514	1
1619344673.299985531	66	66	1
1619344673.299995689	1514	1514	1
1619344673.300002444	1514	1514	1
1619344673.300010614	1514	1514	1
1619344673.300014214	1514	1514	1
1619344673.300017471	1514	1514	1
1619344673.300020440	1514	1514	1
1619344673.300023344	1514	1514	1
1619344673.300026266	1514	1514	1
1619344673.300029236	1514	1514	1
1619344673.300031933	1514	1514	1
1619344673.300034687	1514	1514	1
1619344673.300037481	1514	1514	1
1619344673.300040384	1514	1514	1
1619344673.300043087	1514	1514	1
1619344673.300045774	1514	1514	1
1619344673.300077728	66	66	1
1619344673.300323084	1514	1514	1
1619344673.300330914	66	66	1
1619344673.300434161	1514	1514	1
1619344673.300439961	66	66	1
1619344673.300761997	1514	1514	1
1619344673.300769284	66	66	1
1619344673.300937052	1514	1514	1
1619344673.300944428	66	66	1
1619344673.300958074	1514	1514	1
1619344673.300963373	66	66	1
1619344673.301241895	1514	1514	1
1619344673.301248429	66	66	1
1619344673.301258231	1514	1514	1
1619344673.301262858	66	66	1
1619344673.301266099	1514	1514	1
1619344673.301270328	66	66	1
1619344673.301491259	1514	1514	1
1619344673.301497973	66	66	1
1619344673.301635523	1514	1514	1
1619344673.301641873	66	66	1
1619344673.301903015	1514	1514	1
1619344673.301910609	66	66	1
1619344673.301920974	1514	1514	1
1619344673.301925704	66	66	1
1619344673.301951454	1514	1514	1
1619344673.301956652	66	66	1
1619344673.302000977	1514	1514	1
1619344673.302006009	66	66	1
1619344673.302679814	1514	1514	1
1619344673.302686600	66	66	1
1619344673.302934084	1514	1514	1
1619344673.302944130	66	66	1
1619344673.303027546	1514	1514	1
1619344673.303035979	66	66	1
1619344673.303047293	1514	1514	1
1619344673.303052192	66	66	1
1619344673.303055371	1514	1514	1
1619344673.303059893	66	66	1
1619344673.303662518	1514	1514	1
1619344673.303670847	66	66	1
1619344673.303953618	1514	1514	1
1619344673.303961258	66	66	1
1619344673.304009461	1514	1514	1
1619344673.304015776	66	66	1
1619344673.304039202	1514	1514	1
1619344673.304044260	66	66	1
1619344673.304064522	1514	1514	1
1619344673.304069857	66	66	1
1619344673.304414517	1514	1514	1
1619344673.304421351	66	66	1
1619344673.304660215	1514	1514	1
1619344673.304666606	66	66	1
1619344673.304940732	1514	1514	1
1619344673.304949963	66	66	1
1619344673.305222968	1514	1514	1
1619344673.305230133	66	66	1
1619344673.305253450	1514	1514	1
1619344673.305259420	66	66	1
1619344673.305280011	1514	1514	1
1619344673.305285647	66	66	1
1619344673.305463143	1514	1514	1
1619344673.305469626	66	66	1
1619344673.307922514	1514	1514	1
1619344673.307929819	66	66	1
1619344673.308201420	1514	1514	1
1619344673.308208163	66	66	1
1619344673.308235609	1514	1514	1
1619344673.308240925	66	66	1
1619344673.308262066	1514	1514	1
1619344673.308267247	66	66	1
1619344673.308384684	1514	1514	1
1619344673.308391176	66	66	1
1619344673.311672856	1514	1514	1
1619344673.311680258	66	66	1
1619344673.311887487	1514	1514	1
1619344673.311894211	66	66	1
1619344673.312173313	1514	1514	1
1619344673.312179878	66	66	1
1619344673.312417532	1514	1514	1
1619344673.312424471	66	66	1
1619344673.312694510	1514	1514	1
1619344673.312701446	66	66	1
1619344673.312735390	1514	1514	1
1619344673.312741185	66	66	1
1619344673.312763028	1514	1514	1
1619344673.312768224	66	66	1
1619344673.312929150	1514	1514	1
1619344673.312936186	66	66	1
1619344673.313003600	1514	1514	1
1619344673.313009529	66	66	1
1619344673.313035063	1514	1514	1
1619344673.313040104	66	66	1
1619344673.313061385	1514	1514	1
1619344673.313066546	66	66	1
1619344673.313091088	1514	1514	1
1619344673.313095823	66	66	1
1619344673.313157190	1514	1514	1
1619344673.313163235	66	66	1
1619344673.313203700	1514	1514	1
1619344673.313208964	66	66	1
1619344673.313252383	1514	1514	1
1619344673.313257346	66	66	1
1619344673.313279881	1514	1514	1
1619344673.313284688	66	66	1
1619344673.313490237	1514	1514	1
1619344673.313497021	66	66	1
1619344673.313545678	1514	1514	1
1619344673.313551386	66	66	1
1619344673.313576456	1514	1514	1
1619344673.313581587	66	66	1
1619344673.313736946	1514	1514	1
1619344673.313743781	66	66	1
1619344673.313817198	1514	1514	1
1619344673.313822960	66	66	1
1619344673.313846823	1514	1514	1
1619344673.313851995	66	66	1
1619344673.313871754	1514	1514	1
1619344673.313876771	66	66	1
1619344673.313897157	1514	1514	1
1619344673.313902064	66	66	1
1619344673.314006101	1514	1514	1
1619344673.314012839	66	66	1
1619344673.314076693	1514	1514	1
1619344673.314082416	66	66	1
1619344673.314123050	1514	1514	1
1619344673.314128235	66	66	1
1619344673.314155711	1514	1514	1
1619344673.314161548	66	66	1
1619344673.314181254	1514	1514	1
1619344673.314185753	66	66	1
1619344673.314238369	1514	1514	1
1619344673.314244344	66	66	1
1619344673.314406380	1514	1514	1
1619344673.314412938	66	66	1
1619344673.314677981	1514	1514	1
